FF_NDB,SR_NDB,food_category_id,FF Food description,SR Food description,Nutrient_id,rank,FF_Component,SR_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1266,10900,SFA 18:0,18:00,G,0.317,,,,3,0.3716,0.268,0.445,0.3905,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1092,5700,"Potassium, K","Potassium, K",MG,155,,,,0,164.1,127,212,160.5,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1007,1000,Ash,Ash,G,0.72,,,,0,0.8469,0.67,1.07,0.7725,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1089,5400,"Iron, Fe","Iron, Fe",MG,0.05,,,,0,0,0,0,0,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1166,6500,Riboflavin,Riboflavin,MG,0.142,,,,0,0.2431,0.19,0.29,0.2425,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.004,,,,0,0.001539,0,0.00672,0,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1167,6600,Niacin,Niacin,MG,0.075,,,,0,0.135,0.09,0.18,0.14,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1165,6400,Thiamin,Thiamin,MG,0.029,,,,0,0.05519,0.045,0.0705,0.0515,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1263,10300,SFA 12:0,12:00,G,0.111,,,,3,0.1149,0.088,0.156,0.108,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.032,,,,0,0.04506,0.0325,0.07,0.0435,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1087,5300,"Calcium, Ca","Calcium, Ca",MG,121,,,,0,126.8,101,163,120.8,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.59,,,,0,0.4283,0.3165,0.581,0.4005,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1051,100,Water,Water,G,87.9,,,,0,85.27,81.69,87.35,86.42,8,4/28/2022
1116,1116,1,"Yogurt, plain, whole milk","Yogurt, plain, whole milk, 8 grams protein per 8 ounce",1253,15700,Cholesterol,Cholesterol,MG,13,,,,0,14.17,12.2,17.8,13.5,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1063,1500,"Sugars, Total","Sugars, total",G,4,,,,0,3.2474,,,,,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,0,,,,1,0,,,,,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0,,,,1,0,,,,,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,3.98,,,,0,4.75402,,,,,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1003,600,Protein,Protein,G,9,,,,0,8.77888,4.2108,9.889,9.3467,,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1263,10300,SFA 12:0,12:00,G,0.127,0.004,0.008,0,9,0.1296,0.102,0.152,0.136,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1264,10500,SFA 14:0,14:00,G,0.316,0.009,0.019,0,9,0.4184,0.34,0.495,0.4455,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.52,0.49,0.6,0.004,18,0.473,0.408,0.58,0.4513,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1087,5300,"Calcium, Ca","Calcium, Ca",MG,100,,,,0,110.9,97.4,161,105,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1253,15700,Cholesterol,Cholesterol,MG,13,,,,0,16.84,14.4,20,16.4,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1165,6400,Thiamin,Thiamin,MG,0.023,0.02,0.03,0.002,9,0.05525,0.047,0.068,0.05225,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.063,0.06,0.07,0.001,9,0.04394,0.03,0.055,0.044,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,11,10,12,0.056,18,10.7,9.43,14.4,10.3,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1266,10900,SFA 18:0,18:00,G,0.422,0.015,0.024,0.001,9,0.3376,0,0.499,0.37,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1167,6600,Niacin,Niacin,MG,0.208,0.19,0.23,0.006,9,0.2269,0.15,0.255,0.24,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1007,1000,Ash,Ash,G,0.72,0.64,0.78,0.01,18,0.7531,0.64,0.99,0.7375,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1105,7430,Retinol,Retinol,UG,1,0,2,,3,38.13,19.5,51,38.5,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1091,5600,"Phosphorus, P","Phosphorus, P",MG,135,130,142,0.535,18,125.9,119,135,124,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1004,800,Total lipid (fat),Total lipid (fat),G,5,,,,0,4.394,3.63,5.49,4.365,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,2.136,,,,0,0.9575,0.66,1.24,0.98,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,2.395,,,,0,2.393,1.03,3.29,2.435,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1051,100,Water,Water,G,81.3,,,,0,81.32,79.93,82.9,81.24,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1093,5800,"Sodium, Na","Sodium, Na",MG,35,,,,0,33.76,28.9,49.1,32,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1265,10700,SFA 16:0,16:00,G,1,0.032,0.059,0.002,9,1.084,0,1.705,1.15,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1092,5700,"Potassium, K","Potassium, K",MG,141,132,145,0.514,18,146.9,128.5,209,137.8,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.009,0.005,0.015,0,18,0.005738,0,0.00932,0.006963,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,0,,,,1,0,0,0,0,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1166,6500,Riboflavin,Riboflavin,MG,0.278,0.25,0.3,0.007,9,0.2444,0.16,0.315,0.2425,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1089,5400,"Iron, Fe","Iron, Fe",MG,0,,,,0,0,0,0,0,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1098,6000,"Copper, Cu","Copper, Cu",MG,0.017,0.015,0.018,0,18,0.009513,0,0.0182,0.01375,8,4/28/2022
1293,1293,1,"Yogurt, Greek, plain, whole milk","Yogurt, Greek, plain, whole milk",1111,8710,Vitamin D2 (ergocalciferol),Vitamin D2 (ergocalciferol),UG,0,,,,1,0,0,0,0,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1063,1500,"Sugars, Total","Sugars, total",G,4.09,,,,0,1.6257,,,,,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,16,,,,0,0,,,,,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0.4,,,,0,0,,,,,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,4.09,,,,0,5.58318,,,,,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1003,600,Protein,Protein,G,14.21,,,0.515,9,19.70782,16.9708,23.1594,19.44624,,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1098,6000,"Copper, Cu","Copper, Cu",MG,0.032,,,,0,0.03155,0.02215,0.036,0.0327,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,4.623,,,,0,4.184,3.2,5.77,4.18,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1167,6600,Niacin,Niacin,MG,0.991,,,,0,0.2644,0.13,0.38,0.29,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1087,5300,"Calcium, Ca","Calcium, Ca",MG,493,,,42.411,4,371.1,206.5,515,425.3,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1263,10300,SFA 12:0,12:00,G,1.159,,,,1,0.5449,0.404,0.768,0.545,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,19,,,2.199,4,17.69,11.8,23.3,18.33,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1266,10900,SFA 18:0,18:00,G,1.488,,,,1,1.741,1.297,2.292,1.762,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1265,10700,SFA 16:0,16:00,G,5.151,,,,1,5.313,4.128,7.286,5.277,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1007,1000,Ash,Ash,G,5.2,,,,2,3.739,2.985,4.75,3.43,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1253,15700,Cholesterol,Cholesterol,MG,89,,,,1,57.52,46.92,76.2,56.65,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1264,10500,SFA 14:0,14:00,G,2.761,,,,1,1.797,1.363,2.511,1.787,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1091,5600,"Phosphorus, P","Phosphorus, P",MG,337,,,15.985,4,327.6,230,418,346,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1093,5800,"Sodium, Na","Sodium, Na",MG,917,,,,0,1034,715,1330,1046,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1166,6500,Riboflavin,Riboflavin,MG,0.844,,,,0,0.4444,0.31,0.61,0.44,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,0.4,,,,0,0,0,0,0,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1165,6400,Thiamin,Thiamin,MG,0.154,,,,0,0.05638,0.04,0.069,0.0595,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1105,7430,Retinol,Retinol,UG,125,,,,0,146.9,70,239,136.8,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.028,,,,0,0.02003,0.0152,0.0262,0.0196,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,14.946,,,,0,11.17,8.61,15.35,11.14,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.424,,,,0,0.03831,0.028,0.055,0.0365,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1051,100,Water,Water,G,55.22,,,1.126,23,51.89,46.71,56.03,51.82,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1095,5900,"Zinc, Zn","Zinc, Zn",MG,2.88,,,0.202,4,2.353,1.51,3.05,2.595,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1089,5400,"Iron, Fe","Iron, Fe",MG,0.65,,,0.148,4,0.0675,0,0.191,0.051,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1092,5700,"Potassium, K","Potassium, K",MG,62,,,5.702,5,105.3,64.9,155,91.03,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1004,800,Total lipid (fat),Total lipid (fat),G,21.28,,,0.893,23,19.08,14.85,26.98,19.03,8,4/28/2022
1019,1019,1,"Cheese, feta, whole milk, crumbled","Cheese, feta",1262,10100,SFA 10:0,10:00,G,1.977,,,,1,0.481,0.361,0.674,0.485,8,4/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,3.38,,,,0,4.59964,,,,,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1003,600,Protein,Protein,G,11.12,,,0.408,3,11.62436,9.6976,14.674,11.2288,,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1092,5700,"Potassium, K","Potassium, K",MG,104,,,8.138,3,123.6,70,240.5,116,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1266,10900,SFA 18:0,18:00,G,0.345,,,,0,0.3831,0.34,0.437,0.3755,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1007,1000,Ash,Ash,G,1.41,,,0.032,3,1.451,1.16,1.72,1.435,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1087,5300,"Calcium, Ca","Calcium, Ca",MG,83,,,1.35,3,88.27,67.3,111.5,88.6,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1263,10300,SFA 12:0,12:00,G,0.07,,,,0,0.1359,0.121,0.149,0.1335,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1167,6600,Niacin,Niacin,MG,0.099,,,0.004,3,0.138,0.06,0.26,0.14,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1265,10700,SFA 16:0,16:00,G,0.778,,,,0,1.227,1.07,1.407,1.212,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.002,,,0,3,0,0,0,0,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,0.778,,,,0,0.916,0.81,1.02,0.885,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.046,,,0.002,3,0.0466,0.037,0.067,0.046,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1264,10500,SFA 14:0,14:00,G,0.263,,,,0,0.4241,0.373,0.462,0.42,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1253,15700,Cholesterol,Cholesterol,MG,17,,,0.208,3,18,16,21.6,17.75,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,1.718,,,,0,2.601,2.41,2.9,2.575,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1091,5600,"Phosphorus, P","Phosphorus, P",MG,159,,,3.383,3,154,137,167,153.3,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1098,6000,"Copper, Cu","Copper, Cu",MG,0.029,,,0.011,3,0,0,0,0,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.43,,,0.047,3,0.6617,0,0.975,0.761,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1089,5400,"Iron, Fe","Iron, Fe",MG,0.07,,,0,3,0,0,0,0,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1165,6400,Thiamin,Thiamin,MG,0.027,,,0.003,3,0.0522,0.044,0.06,0.05,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,8,,,0.25,3,9.189,6.87,10.6,9.54,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1093,5800,"Sodium, Na","Sodium, Na",MG,364,,,17.616,3,349.8,276.5,412,356.5,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.4,,,0.014,3,0.4538,0.37,0.668,0.4085,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1105,7430,Retinol,Retinol,UG,36,,,2.579,3,36.5,31,42,36.5,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1004,800,Total lipid (fat),Total lipid (fat),G,4.3,,,0.026,3,4.225,3.72,4.58,4.19,10,10/28/2022
1012,1012,1,"Cottage cheese, full fat, large or small curd","Cheese, cottage, creamed, large or small curd",1051,100,Water,Water,G,79.79,,,0.242,3,78.1,75.71,79.63,78.6,10,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,5.52,,,,0,4.55615,,,,,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1003,600,Protein,Protein,G,6.15,5.04,7.15,0.08,11,5.78985,5.2316,6.8904,5.6463,,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1092,5700,"Potassium, K","Potassium, K",MG,132,99,167,5.695,11,124.8,82.6,171,123.6,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.056,0.048,0.067,0.002,6,0.03925,0.029,0.05,0.0375,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,8.907,,,,0,6.924,6.59,7.42,6.945,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1007,1000,Ash,Ash,G,1.27,1.02,1.52,0.037,11,1.444,1.21,1.69,1.42,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1051,100,Water,Water,G,52.62,49.67,54.61,0.427,11,54.72,53.68,57.06,54.61,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1093,5800,"Sodium, Na","Sodium, Na",MG,314,282,357,7.216,12,367.8,305,407,368.8,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1265,10700,SFA 16:0,16:00,G,9.405,8.668,10.267,0.132,11,9.211,8.82,9.487,9.25,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1091,5600,"Phosphorus, P","Phosphorus, P",MG,107,95,132,1.912,12,107.7,94,123,107.6,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1098,6000,"Copper, Cu","Copper, Cu",MG,0.018,0.018,0.019,0,12,0,0,0,0,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1253,15700,Cholesterol,Cholesterol,MG,101,96,103,1.063,5,101,95.6,108.4,101.1,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1087,5300,"Calcium, Ca","Calcium, Ca",MG,97,73,136,2.901,11,97.11,67.4,123,105.6,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.5,0.36,0.66,0.016,12,0.5891,0.472,0.85,0.551,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1089,5400,"Iron, Fe","Iron, Fe",MG,0.11,0.1,0.17,0.007,11,0,0,0,0,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1165,6400,Thiamin,Thiamin,MG,0.023,0.02,0.03,0.002,6,0.03813,0.022,0.053,0.0405,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1263,10300,SFA 12:0,12:00,G,1.004,0.933,1.07,0.009,11,1.02,0.959,1.07,1.021,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,9,7,12,0.357,12,8.914,6.07,12,8.775,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1266,10900,SFA 18:0,18:00,G,3.365,3.131,3.715,0.055,11,3.012,2.806,3.398,2.9,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1167,6600,Niacin,Niacin,MG,0.091,0.05,0.12,0.008,6,0.0925,0.06,0.14,0.09,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1264,10500,SFA 14:0,14:00,G,3.275,3.073,3.419,0.029,11,3.234,3.103,3.471,3.193,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,20.213,,,,0,19.73,18.9,20.75,19.6,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1105,7430,Retinol,Retinol,UG,303,226,358,34.717,4,274.1,206,318,276.5,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.011,0.011,0.011,0,12,0,0,0,0,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1004,800,Total lipid (fat),Total lipid (fat),G,34.44,33.05,36.49,0.261,11,33.49,32.14,34.49,33.61,8,10/28/2022
1017,1017,1,"Cream cheese, full fat, block","Cheese, cream",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.22,0.1,0.34,0.027,6,0,0,0,0,8,10/28/2022
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,0,,,,0,8.68,,,,,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0,,,,0,0.217,,,,,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,7.68,,,,0,8.07675,,,,,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1092,5700,"Potassium, K","Potassium, K",MG,255,,,,0,210.5,158,265,204.5,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1004,800,Total lipid (fat),Total lipid (fat),G,0.18,,,,0,0.0875,0,0.18,0.075,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1091,5600,"Phosphorus, P","Phosphorus, P",MG,157,,,,0,127,93.1,151,125,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1007,1000,Ash,Ash,G,1.18,,,,0,1.039,0.79,1.24,1.015,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1089,5400,"Iron, Fe","Iron, Fe",MG,0.09,,,,0,0,0,0,0,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1105,7430,Retinol,Retinol,UG,2,,,,0,0,0,0,0,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,19,,,,0,15.21,11.1,18.4,15.05,8,10/19/2023
